Group ID,Customer ID,Display Name,Laptime,Lap Number,Lap Position
-215159,199325,Maximilian Benecke,1037174,8,24
-150692,260835,Chris Lulham,1037166,8,25
-196349,293695,Ross Woodford,951442,9,6
-213173,373516,Rainer Talvar,1046709,8,26
-107246,214897,Sacha Gorlé,955425,9,7
-65804,487300,Luke McKeown,1050057,8,27
-251804,270254,Lasse Bak,1045744,8,28
-182782,353236,Mauricio Quero,959592,9,8
-234233,252689,Ricardo  Rico,1046862,8,29
-83264,104438,Govand Keanie,1046855,8,30
-252251,122282,Jonas Wallmeier,1043231,8,31
-263515,418116,Luke A Bennett,1043048,8,32
-239411,427776,Valentin Mandernach,1048726,8,33
-167097,176812,Fraser Williamson,951427,9,9
-224283,131528,Sai Andra,965618,9,10
-126711,344689,Hugo Brandao,964364,9,11
-125738,71005,Alexandre Gravouille,960812,9,12
-135740,327883,Ivan Machado Perez,951840,9,13
-232524,559940,Owen Caryl,974794,9,14
-263573,192964,Nicolas Varrone,1049840,8,34
-91213,273159,Markus Dec,945472,9,15
-121133,313251,Sven Haase,1048152,8,35
-155811,101152,Agustin Canapino,1048633,8,36
-236828,290948,Antti Ahola,951857,9,16
-80235,328894,Graham D Sanders,950412,9,17
-59862,247589,Nick Schulte-Wissermann,951074,9,18
-260212,313229,Vlad Khimichev,1049227,8,37
-260460,222130,Matti Kaidesoja,954887,9,19
-236332,395947,Ritomo Miyata,1049641,8,38
-43350,300066,Bram van Putten,1051491,8,39
-205195,550107,Guillaume Egloff,951520,9,20
-107187,334483,Oskari Rinne,1053779,8,40
-115117,165200,Moreno Sirica,952401,9,21
-83099,225176,Mats-Thorge Huthsfeldt,958433,9,22
-226131,313327,Felix Quirmbach,1052332,8,41
-263619,445880,Raoul J Hyman,942752,9,23
-263496,165169,Sota Muto,1054930,8,42
-263677,438115,Alexey Nesov,1055596,8,43
-209489,292374,Daniel Ferguson,1062332,8,44
-10014,244820,Moritz Löhner,935634,8,45
-126080,194657,Marc Perez,2458518,7,46
-10010,169237,Joshua K Rogers,934200,10,1
-10012,109169,Dayne Warren,928749,10,2
-259953,269106,Yohann Harth,931175,10,3
-119009,352506,Pedro Sanchez Albert,930623,10,4
-59059,261900,Arthur Lehouck,935254,10,5
-215463,240638,Erick Goldner,935000,6,48
-196349,293695,Ross Woodford,943544,10,6
-107246,214897,Sacha Gorlé,939802,10,7
-182782,353236,Mauricio Quero,935650,10,8
-167097,176812,Fraser Williamson,946646,10,9
-224283,131528,Sai Andra,946001,10,10
-126711,344689,Hugo Brandao,963903,10,11
-125738,71005,Alexandre Gravouille,962818,10,12
-135740,327883,Ivan Machado Perez,967415,10,13
-91213,273159,Markus Dec,955141,10,14
-232524,559940,Owen Caryl,965715,10,15
-236828,290948,Antti Ahola,957491,10,16
-215159,199325,Maximilian Benecke,1044824,9,24
-150692,260835,Chris Lulham,1045387,9,25
-80235,328894,Graham D Sanders,959737,10,17
-59862,247589,Nick Schulte-Wissermann,963076,10,18
-213173,373516,Rainer Talvar,1041019,9,26
-260460,222130,Matti Kaidesoja,956379,10,19
-65804,487300,Luke McKeown,1040874,9,27
-251804,270254,Lasse Bak,1046867,9,28
-115117,165200,Moreno Sirica,955998,10,20
-205195,550107,Guillaume Egloff,965711,10,21
-234233,252689,Ricardo  Rico,1043725,9,29
-83264,104438,Govand Keanie,1048517,9,30
-83099,225176,Mats-Thorge Huthsfeldt,966074,10,22
-252251,122282,Jonas Wallmeier,1057071,9,31
-263515,418116,Luke A Bennett,1056606,9,32
-239411,427776,Valentin Mandernach,1049400,9,33
-263619,445880,Raoul J Hyman,975331,10,23
-263573,192964,Nicolas Varrone,1048616,9,34
-121133,313251,Sven Haase,1050559,9,35
-155811,101152,Agustin Canapino,1049753,9,36
-260212,313229,Vlad Khimichev,1045362,9,37
-236332,395947,Ritomo Miyata,1048083,9,38
-43350,300066,Bram van Putten,1046864,9,39
-107187,334483,Oskari Rinne,1043708,9,40
-226131,313327,Felix Quirmbach,1042072,9,41
-263496,165169,Sota Muto,1043383,9,42
-263677,438115,Alexey Nesov,1040124,9,43
-209489,292374,Daniel Ferguson,1041892,9,44
-10014,244820,Moritz Löhner,934024,9,45
-126080,194657,Marc Perez,1174465,8,46
-10010,169237,Joshua K Rogers,930534,11,1
-10012,109169,Dayne Warren,930314,11,2
-259953,269106,Yohann Harth,930361,11,3
-119009,352506,Pedro Sanchez Albert,930123,11,4
-59059,261900,Arthur Lehouck,929160,11,5
-215463,240638,Erick Goldner,932810,7,47
-196349,293695,Ross Woodford,932838,11,6
-107246,214897,Sacha Gorlé,932539,11,7
-182782,353236,Mauricio Quero,932802,11,8
-167097,176812,Fraser Williamson,934526,11,9
-224283,131528,Sai Andra,936342,11,10
-126711,344689,Hugo Brandao,934228,11,11
-125738,71005,Alexandre Gravouille,934232,11,12
-135740,327883,Ivan Machado Perez,935144,11,13
-91213,273159,Markus Dec,930853,11,14
-232524,559940,Owen Caryl,929766,11,15
-236828,290948,Antti Ahola,932209,11,16
-80235,328894,Graham D Sanders,934986,11,17
-260460,222130,Matti Kaidesoja,951627,11,18
-59862,247589,Nick Schulte-Wissermann,954069,11,19
-115117,165200,Moreno Sirica,942853,11,20
-205195,550107,Guillaume Egloff,957202,11,21
-83099,225176,Mats-Thorge Huthsfeldt,962330,11,22
-263619,445880,Raoul J Hyman,965740,11,23
-215159,199325,Maximilian Benecke,1045334,10,24
-150692,260835,Chris Lulham,1044789,10,25
-213173,373516,Rainer Talvar,1043884,10,26
-65804,487300,Luke McKeown,1042047,10,27
-251804,270254,Lasse Bak,1039638,10,28
-234233,252689,Ricardo  Rico,1039842,10,29
-83264,104438,Govand Keanie,1040110,10,30
-252251,122282,Jonas Wallmeier,1040362,10,31
-263515,418116,Luke A Bennett,1040367,10,32
-239411,427776,Valentin Mandernach,1043535,10,33
-263573,192964,Nicolas Varrone,1043133,10,34
-121133,313251,Sven Haase,1041177,10,35
-155811,101152,Agustin Canapino,1041852,10,36
-260212,313229,Vlad Khimichev,1042063,10,37
-236332,395947,Ritomo Miyata,1041874,10,38
-43350,300066,Bram van Putten,1039747,10,39
-107187,334483,Oskari Rinne,1041538,10,40
-226131,313327,Felix Quirmbach,1040397,10,41
-263496,165169,Sota Muto,1044110,10,42
-263677,438115,Alexey Nesov,1040961,10,43
-209489,292374,Daniel Ferguson,1039055,10,44
-10014,244820,Moritz Löhner,933596,10,45
-126080,194657,Marc Perez,1045288,9,46
-10010,169237,Joshua K Rogers,931720,12,1
-10012,109169,Dayne Warren,931933,12,2
-259953,269106,Yohann Harth,931501,12,3
-119009,352506,Pedro Sanchez Albert,930070,12,4
-59059,261900,Arthur Lehouck,928556,12,5
-215463,240638,Erick Goldner,933921,8,47
-196349,293695,Ross Woodford,931698,12,6
-107246,214897,Sacha Gorlé,934096,12,7
-182782,353236,Mauricio Quero,935404,12,8
-167097,176812,Fraser Williamson,934538,12,9
-224283,131528,Sai Andra,934911,12,10
-126711,344689,Hugo Brandao,935025,12,11
-125738,71005,Alexandre Gravouille,935016,12,12
-135740,327883,Ivan Machado Perez,934631,12,13
-91213,273159,Markus Dec,932805,12,14
-232524,559940,Owen Caryl,929989,12,15
-236828,290948,Antti Ahola,932910,12,16
-80235,328894,Graham D Sanders,930113,12,17
-260460,222130,Matti Kaidesoja,933569,12,18
-59862,247589,Nick Schulte-Wissermann,933998,12,19
-115117,165200,Moreno Sirica,930855,12,20
-205195,550107,Guillaume Egloff,938388,12,21
-83099,225176,Mats-Thorge Huthsfeldt,936602,12,22
-263619,445880,Raoul J Hyman,-1,12,23
-215159,199325,Maximilian Benecke,1038976,11,24
-150692,260835,Chris Lulham,1038968,11,25
-213173,373516,Rainer Talvar,1044121,11,26
-65804,487300,Luke McKeown,1040309,11,27
-251804,270254,Lasse Bak,1038015,11,28
-234233,252689,Ricardo  Rico,1039193,11,29
-83264,104438,Govand Keanie,1039092,11,30
