Group ID,Customer ID,Display Name,Laptime,Lap Number,Lap Position
247988,247988,Gabriel Roos,992769,1,8
201820,201820,Matt Loveridge,997305,1,9
315202,315202,Marc Gomes,1003288,1,10
540753,540753,Kevin Birrell,1007985,1,11
603200,603200,Shiva Nath,1015483,1,12
116044,116044,Jamie Welch,1019712,1,13
667169,667169,Mark M Smith,1021213,1,14
562582,562582,Harrison Lillas,1024757,1,15
668603,668603,Shane Clancy,1032983,1,16
402197,402197,Hugh Hickling,1034847,1,17
505948,505948,Dimitris Vourlegas,1044182,1,18
443110,443110,Michael Neumeier II,1261746,1,19
137413,137413,Patrik Holzmann,1265824,1,20
602559,602559,Yurica Kasdorp,1273966,1,21
279166,279166,Lukas Prada,1279375,1,22
193385,193385,Pablo Araujo Castro,1282646,1,23
328458,328458,Jelle Wolters,1284750,1,24
377915,377915,Alessio Centonze,1291267,1,25
593886,593886,Jorge Sánchez Rodríguez,1299527,1,26
457511,457511,Thomas Masniere,1304884,1,27
568152,568152,Jordy Spetgens,1312726,1,28
613687,613687,Albin Spetz,1331266,1,29
448487,448487,Antoine Morelle2,1339964,1,30
722908,722908,Jake Franjic,1344026,1,31
392108,392108,Marc Noske,1350090,1,32
667770,667770,Pedro Daniel Paquete,1352034,1,33
569768,569768,M Taqi,1354901,1,34
180228,180228,Dennis Wieke,1405836,1,35
210500,210500,Kevin Sommer,-1,1,36
731799,731799,Alxander Spetz2,913282,2,1
423482,423482,Daniel Sivi-Szabo,916529,2,2
604949,604949,Dean Woods2,919858,2,3
572987,572987,Martial Shelby Hubert,920392,2,4
528552,528552,Niclas Geßner,925430,2,5
644221,644221,Matias O Birk,928446,2,6
247988,247988,Gabriel Roos,925318,2,7
201820,201820,Matt Loveridge,931745,2,8
315202,315202,Marc Gomes,937021,2,9
540753,540753,Kevin Birrell,938871,2,10
667169,667169,Mark M Smith,937292,2,11
116044,116044,Jamie Welch,947201,2,12
562582,562582,Harrison Lillas,948110,2,13
668603,668603,Shane Clancy,946522,2,14
505948,505948,Dimitris Vourlegas,940027,2,15
395307,395307,Ramez Azzam,1022134,2,16
402197,402197,Hugh Hickling,996659,2,17
603200,603200,Shiva Nath,-1,2,18
137413,137413,Patrik Holzmann,1021840,2,19
443110,443110,Michael Neumeier II,1033554,2,20
602559,602559,Yurica Kasdorp,1027741,2,21
279166,279166,Lukas Prada,1029778,2,22
193385,193385,Pablo Araujo Castro,1031929,2,23
328458,328458,Jelle Wolters,1031908,2,24
377915,377915,Alessio Centonze,1030827,2,25
593886,593886,Jorge Sánchez Rodríguez,1035584,2,26
457511,457511,Thomas Masniere,1036522,2,27
568152,568152,Jordy Spetgens,1044642,2,28
613687,613687,Albin Spetz,1033736,2,29
448487,448487,Antoine Morelle2,1034679,2,30
722908,722908,Jake Franjic,1037407,2,31
392108,392108,Marc Noske,1050219,2,32
667770,667770,Pedro Daniel Paquete,1049930,2,33
569768,569768,M Taqi,1049858,2,34
180228,180228,Dennis Wieke,1052843,2,35
210500,210500,Kevin Sommer,1038127,2,36
731799,731799,Alxander Spetz2,910975,3,1
423482,423482,Daniel Sivi-Szabo,914653,3,2
604949,604949,Dean Woods2,917906,3,3
572987,572987,Martial Shelby Hubert,916378,3,4
528552,528552,Niclas Geßner,925942,3,5
644221,644221,Matias O Birk,930361,3,6
247988,247988,Gabriel Roos,929192,3,7
201820,201820,Matt Loveridge,927901,3,8
315202,315202,Marc Gomes,931861,3,9
540753,540753,Kevin Birrell,932162,3,10
667169,667169,Mark M Smith,930244,3,11
116044,116044,Jamie Welch,930468,3,12
562582,562582,Harrison Lillas,936252,3,13
395307,395307,Ramez Azzam,926389,3,14
505948,505948,Dimitris Vourlegas,934643,3,15
668603,668603,Shane Clancy,947509,3,16
402197,402197,Hugh Hickling,955774,3,17
137413,137413,Patrik Holzmann,1023981,3,18
443110,443110,Michael Neumeier II,1025756,3,19
602559,602559,Yurica Kasdorp,1030394,3,20
279166,279166,Lukas Prada,1032109,3,21
193385,193385,Pablo Araujo Castro,1030723,3,22
328458,328458,Jelle Wolters,1031887,3,23
377915,377915,Alessio Centonze,1033108,3,24
593886,593886,Jorge Sánchez Rodríguez,1035775,3,25
457511,457511,Thomas Masniere,1037771,3,26
568152,568152,Jordy Spetgens,1040527,3,27
613687,613687,Albin Spetz,1036425,3,28
448487,448487,Antoine Morelle2,1040199,3,29
722908,722908,Jake Franjic,1038554,3,30
667770,667770,Pedro Daniel Paquete,1045573,3,31
569768,569768,M Taqi,1048478,3,32
210500,210500,Kevin Sommer,1043262,3,33
731799,731799,Alxander Spetz2,910129,4,1
423482,423482,Daniel Sivi-Szabo,915711,4,2
604949,604949,Dean Woods2,917167,4,3
572987,572987,Martial Shelby Hubert,921822,4,4
528552,528552,Niclas Geßner,922527,4,5
247988,247988,Gabriel Roos,916700,4,6
644221,644221,Matias O Birk,931374,4,7
201820,201820,Matt Loveridge,927441,4,8
315202,315202,Marc Gomes,928734,4,9
540753,540753,Kevin Birrell,930540,4,10
667169,667169,Mark M Smith,927053,4,11
116044,116044,Jamie Welch,928573,4,12
562582,562582,Harrison Lillas,928407,4,13
395307,395307,Ramez Azzam,924059,4,14
505948,505948,Dimitris Vourlegas,930906,4,15
668603,668603,Shane Clancy,933438,4,16
402197,402197,Hugh Hickling,956556,4,17
603200,603200,Shiva Nath,2002052,3,34
137413,137413,Patrik Holzmann,1027724,4,18
443110,443110,Michael Neumeier II,1027477,4,19
602559,602559,Yurica Kasdorp,1030798,4,20
279166,279166,Lukas Prada,1035442,4,21
193385,193385,Pablo Araujo Castro,1034787,4,22
328458,328458,Jelle Wolters,1034347,4,23
377915,377915,Alessio Centonze,1036495,4,24
593886,593886,Jorge Sánchez Rodríguez,1040533,4,25
457511,457511,Thomas Masniere,1038028,4,26
613687,613687,Albin Spetz,1039463,4,27
568152,568152,Jordy Spetgens,1049180,4,28
448487,448487,Antoine Morelle2,1044627,4,29
722908,722908,Jake Franjic,1042961,4,30
667770,667770,Pedro Daniel Paquete,1042000,4,31
569768,569768,M Taqi,1044342,4,32
731799,731799,Alxander Spetz2,918021,5,1
423482,423482,Daniel Sivi-Szabo,919093,5,2
604949,604949,Dean Woods2,918712,5,3
572987,572987,Martial Shelby Hubert,917074,5,4
528552,528552,Niclas Geßner,922420,5,5
210500,210500,Kevin Sommer,1047974,4,33
247988,247988,Gabriel Roos,919557,5,6
201820,201820,Matt Loveridge,924740,5,7
315202,315202,Marc Gomes,930532,5,8
540753,540753,Kevin Birrell,929828,5,9
667169,667169,Mark M Smith,928972,5,10
116044,116044,Jamie Welch,926335,5,11
395307,395307,Ramez Azzam,919252,5,12
562582,562582,Harrison Lillas,938979,5,13
505948,505948,Dimitris Vourlegas,928264,5,14
668603,668603,Shane Clancy,932401,5,15
402197,402197,Hugh Hickling,950906,5,16
603200,603200,Shiva Nath,951147,4,34
644221,644221,Matias O Birk,1375093,5,17
137413,137413,Patrik Holzmann,1029642,5,18
443110,443110,Michael Neumeier II,1027764,5,19
602559,602559,Yurica Kasdorp,1036719,5,20
279166,279166,Lukas Prada,1038424,5,21
193385,193385,Pablo Araujo Castro,1039949,5,22
328458,328458,Jelle Wolters,1039064,5,23
377915,377915,Alessio Centonze,1037624,5,24
593886,593886,Jorge Sánchez Rodríguez,1042581,5,25
457511,457511,Thomas Masniere,1041264,5,26
613687,613687,Albin Spetz,1039096,5,27
568152,568152,Jordy Spetgens,1038871,5,28
448487,448487,Antoine Morelle2,1044108,5,29
722908,722908,Jake Franjic,1051713,5,30
731799,731799,Alxander Spetz2,917188,6,1
667770,667770,Pedro Daniel Paquete,1044884,5,31
423482,423482,Daniel Sivi-Szabo,917628,6,2
569768,569768,M Taqi,1052280,5,32
604949,604949,Dean Woods2,915771,6,3
572987,572987,Martial Shelby Hubert,914779,6,4
528552,528552,Niclas Geßner,921463,6,5
247988,247988,Gabriel Roos,920436,6,6
201820,201820,Matt Loveridge,933836,6,7
180228,180228,Dennis Wieke,3212578,3,35
315202,315202,Marc Gomes,942200,6,8
667169,667169,Mark M Smith,931370,6,9
540753,540753,Kevin Birrell,943654,6,10
395307,395307,Ramez Azzam,926915,6,11
116044,116044,Jamie Welch,939274,6,12
505948,505948,Dimitris Vourlegas,939668,6,13
562582,562582,Harrison Lillas,945924,6,14
668603,668603,Shane Clancy,939504,6,15
210500,210500,Kevin Sommer,1058630,5,33
402197,402197,Hugh Hickling,959895,6,16
603200,603200,Shiva Nath,946827,5,34
137413,137413,Patrik Holzmann,1033616,6,17
443110,443110,Michael Neumeier II,1031570,6,18
602559,602559,Yurica Kasdorp,1038329,6,19
731799,731799,Alxander Spetz2,931015,7,1
279166,279166,Lukas Prada,1037481,6,20
193385,193385,Pablo Araujo Castro,1037479,6,21
328458,328458,Jelle Wolters,1038444,6,22
423482,423482,Daniel Sivi-Szabo,929775,7,2
377915,377915,Alessio Centonze,1039171,6,23
604949,604949,Dean Woods2,935964,7,3
572987,572987,Martial Shelby Hubert,937016,7,4
593886,593886,Jorge Sánchez Rodríguez,1049593,6,24
457511,457511,Thomas Masniere,1051895,6,25
613687,613687,Albin Spetz,1044758,6,26
247988,247988,Gabriel Roos,925075,7,5
568152,568152,Jordy Spetgens,1046133,6,27
528552,528552,Niclas Geßner,936743,7,6
448487,448487,Antoine Morelle2,1059821,6,28
722908,722908,Jake Franjic,1053109,6,29
201820,201820,Matt Loveridge,941579,7,7
667770,667770,Pedro Daniel Paquete,1054471,6,30
569768,569768,M Taqi,1047776,6,31
667169,667169,Mark M Smith,923820,7,8
395307,395307,Ramez Azzam,933735,7,9
315202,315202,Marc Gomes,951193,7,10
116044,116044,Jamie Welch,934686,7,11
540753,540753,Kevin Birrell,948127,7,12
505948,505948,Dimitris Vourlegas,924224,7,13
562582,562582,Harrison Lillas,931093,7,14
668603,668603,Shane Clancy,930005,7,15
210500,210500,Kevin Sommer,1045501,6,32
402197,402197,Hugh Hickling,960026,7,16
180228,180228,Dennis Wieke,1161408,4,35
603200,603200,Shiva Nath,940910,6,33
731799,731799,Alxander Spetz2,919722,8,1
423482,423482,Daniel Sivi-Szabo,921264,8,2
604949,604949,Dean Woods2,927431,8,3
137413,137413,Patrik Holzmann,1033320,7,17
443110,443110,Michael Neumeier II,1034123,7,18
572987,572987,Martial Shelby Hubert,942949,8,4
528552,528552,Niclas Geßner,936317,8,5
602559,602559,Yurica Kasdorp,1035732,7,19
279166,279166,Lukas Prada,1041646,7,20
328458,328458,Jelle Wolters,1045948,7,21
193385,193385,Pablo Araujo Castro,1061201,7,22
201820,201820,Matt Loveridge,934656,8,6
377915,377915,Alessio Centonze,1053128,7,23
593886,593886,Jorge Sánchez Rodríguez,1048407,7,24
667169,667169,Mark M Smith,953664,8,7
395307,395307,Ramez Azzam,934467,8,8
457511,457511,Thomas Masniere,1052283,7,25
247988,247988,Gabriel Roos,1039314,8,9
613687,613687,Albin Spetz,1047155,7,26
315202,315202,Marc Gomes,948841,8,10
116044,116044,Jamie Welch,955623,8,11
540753,540753,Kevin Birrell,952340,8,12
568152,568152,Jordy Spetgens,1051969,7,27
505948,505948,Dimitris Vourlegas,953575,8,13
562582,562582,Harrison Lillas,944626,8,14
668603,668603,Shane Clancy,947541,8,15
448487,448487,Antoine Morelle2,1055448,7,28
722908,722908,Jake Franjic,1061721,7,29
667770,667770,Pedro Daniel Paquete,1056566,7,30
569768,569768,M Taqi,1056658,7,31
402197,402197,Hugh Hickling,963473,8,16
210500,210500,Kevin Sommer,1049202,7,32
180228,180228,Dennis Wieke,1067544,5,35
603200,603200,Shiva Nath,948591,7,33
731799,731799,Alxander Spetz2,911480,9,1
423482,423482,Daniel Sivi-Szabo,915961,9,2
604949,604949,Dean Woods2,915679,9,3
572987,572987,Martial Shelby Hubert,917691,9,4
528552,528552,Niclas Geßner,934393,9,5
201820,201820,Matt Loveridge,942827,9,6
137413,137413,Patrik Holzmann,1031112,8,17
443110,443110,Michael Neumeier II,1031490,8,18
395307,395307,Ramez Azzam,937185,9,7
667169,667169,Mark M Smith,954621,9,8
602559,602559,Yurica Kasdorp,1037631,8,19
247988,247988,Gabriel Roos,944168,9,9
315202,315202,Marc Gomes,954958,9,10
116044,116044,Jamie Welch,948283,9,11
279166,279166,Lukas Prada,1037825,8,20
540753,540753,Kevin Birrell,962410,9,12
328458,328458,Jelle Wolters,1039790,8,21
193385,193385,Pablo Araujo Castro,1043684,8,22
505948,505948,Dimitris Vourlegas,968611,9,13
562582,562582,Harrison Lillas,968722,9,14
668603,668603,Shane Clancy,969000,9,15
593886,593886,Jorge Sánchez Rodríguez,1055133,8,23
377915,377915,Alessio Centonze,1104090,8,24
613687,613687,Albin Spetz,1054715,8,25
568152,568152,Jordy Spetgens,1058456,8,26
448487,448487,Antoine Morelle2,1045258,8,27
722908,722908,Jake Franjic,1042080,8,28
667770,667770,Pedro Daniel Paquete,1042641,8,29
569768,569768,M Taqi,1043840,8,30
402197,402197,Hugh Hickling,949002,9,16
603200,603200,Shiva Nath,940950,8,31
210500,210500,Kevin Sommer,1043100,8,32
731799,731799,Alxander Spetz2,910938,10,1
423482,423482,Daniel Sivi-Szabo,915486,10,2
604949,604949,Dean Woods2,918001,10,3
572987,572987,Martial Shelby Hubert,913575,10,4
528552,528552,Niclas Geßner,925945,10,5
201820,201820,Matt Loveridge,923268,10,6
395307,395307,Ramez Azzam,922827,10,7
247988,247988,Gabriel Roos,922925,10,8
667169,667169,Mark M Smith,941853,10,9
315202,315202,Marc Gomes,933731,10,10
116044,116044,Jamie Welch,942549,10,11
137413,137413,Patrik Holzmann,1034643,9,17
505948,505948,Dimitris Vourlegas,940530,10,12
443110,443110,Michael Neumeier II,1034406,9,18
562582,562582,Harrison Lillas,943296,10,13
540753,540753,Kevin Birrell,970191,10,14
668603,668603,Shane Clancy,956625,10,15
602559,602559,Yurica Kasdorp,1039352,9,19
279166,279166,Lukas Prada,1039921,9,20
328458,328458,Jelle Wolters,1035814,9,21
193385,193385,Pablo Araujo Castro,1035946,9,22
593886,593886,Jorge Sánchez Rodríguez,1041539,9,23
613687,613687,Albin Spetz,1038756,9,24
377915,377915,Alessio Centonze,1048585,9,25
568152,568152,Jordy Spetgens,1041985,9,26
402197,402197,Hugh Hickling,957676,10,16
448487,448487,Antoine Morelle2,1048443,9,27
722908,722908,Jake Franjic,1045052,9,28
667770,667770,Pedro Daniel Paquete,1042842,9,29
569768,569768,M Taqi,1053801,9,30
603200,603200,Shiva Nath,945687,9,31
210500,210500,Kevin Sommer,1042028,9,32
731799,731799,Alxander Spetz2,912230,11,1
423482,423482,Daniel Sivi-Szabo,915224,11,2
604949,604949,Dean Woods2,915771,11,3
572987,572987,Martial Shelby Hubert,912281,11,4
528552,528552,Niclas Geßner,929309,11,5
201820,201820,Matt Loveridge,926541,11,6
395307,395307,Ramez Azzam,918536,11,7
247988,247988,Gabriel Roos,916560,11,8
667169,667169,Mark M Smith,932919,11,9
315202,315202,Marc Gomes,929782,11,10
116044,116044,Jamie Welch,931793,11,11
505948,505948,Dimitris Vourlegas,928298,11,12
562582,562582,Harrison Lillas,934026,11,13
540753,540753,Kevin Birrell,932455,11,14
668603,668603,Shane Clancy,961623,11,15
137413,137413,Patrik Holzmann,1028870,10,17
443110,443110,Michael Neumeier II,1036911,10,18
602559,602559,Yurica Kasdorp,1034012,10,19
279166,279166,Lukas Prada,1035804,10,20
328458,328458,Jelle Wolters,1032372,10,21
193385,193385,Pablo Araujo Castro,1034578,10,22
402197,402197,Hugh Hickling,950369,11,16
593886,593886,Jorge Sánchez Rodríguez,1045866,10,23
613687,613687,Albin Spetz,1041959,10,24
377915,377915,Alessio Centonze,1041087,10,25
568152,568152,Jordy Spetgens,1038801,10,26
448487,448487,Antoine Morelle2,1042747,10,27
722908,722908,Jake Franjic,1045581,10,28
603200,603200,Shiva Nath,949186,10,29
667770,667770,Pedro Daniel Paquete,1047470,10,30
569768,569768,M Taqi,1042553,10,31
210500,210500,Kevin Sommer,1044386,10,32
731799,731799,Alxander Spetz2,910848,12,1
423482,423482,Daniel Sivi-Szabo,914738,12,2
604949,604949,Dean Woods2,915951,12,3
572987,572987,Martial Shelby Hubert,913158,12,4
528552,528552,Niclas Geßner,925667,12,5
201820,201820,Matt Loveridge,921597,12,6
395307,395307,Ramez Azzam,919400,12,7
247988,247988,Gabriel Roos,916727,12,8
667169,667169,Mark M Smith,934312,12,9
315202,315202,Marc Gomes,929063,12,10
116044,116044,Jamie Welch,929134,12,11
505948,505948,Dimitris Vourlegas,918669,12,12
562582,562582,Harrison Lillas,931331,12,13
540753,540753,Kevin Birrell,930346,12,14
668603,668603,Shane Clancy,930993,12,15
137413,137413,Patrik Holzmann,1026025,11,17
443110,443110,Michael Neumeier II,1028534,11,18
402197,402197,Hugh Hickling,969136,12,16
602559,602559,Yurica Kasdorp,1034037,11,19
279166,279166,Lukas Prada,1034899,11,20
328458,328458,Jelle Wolters,1032507,11,21
193385,193385,Pablo Araujo Castro,1034168,11,22
603200,603200,Shiva Nath,952193,11,23
593886,593886,Jorge Sánchez Rodríguez,1043121,11,24
613687,613687,Albin Spetz,1043744,11,25
377915,377915,Alessio Centonze,1041313,11,26
568152,568152,Jordy Spetgens,1045535,11,27
448487,448487,Antoine Morelle2,1039581,11,28
722908,722908,Jake Franjic,1042147,11,29
667770,667770,Pedro Daniel Paquete,1044407,11,30
569768,569768,M Taqi,1045717,11,31
731799,731799,Alxander Spetz2,913181,13,1
423482,423482,Daniel Sivi-Szabo,914752,13,2
604949,604949,Dean Woods2,917737,13,3
210500,210500,Kevin Sommer,1043708,11,32
572987,572987,Martial Shelby Hubert,911532,13,4
528552,528552,Niclas Geßner,923922,13,5
201820,201820,Matt Loveridge,922354,13,6
395307,395307,Ramez Azzam,916216,13,7
247988,247988,Gabriel Roos,916074,13,8
116044,116044,Jamie Welch,932515,13,9
505948,505948,Dimitris Vourlegas,921697,13,10
562582,562582,Harrison Lillas,929812,13,11
540753,540753,Kevin Birrell,930411,13,12
668603,668603,Shane Clancy,950190,13,13
402197,402197,Hugh Hickling,948301,13,14
137413,137413,Patrik Holzmann,1027472,12,17
443110,443110,Michael Neumeier II,1027916,12,18
602559,602559,Yurica Kasdorp,1035808,12,19
603200,603200,Shiva Nath,952061,12,20
279166,279166,Lukas Prada,1036005,12,21
328458,328458,Jelle Wolters,1034771,12,22
193385,193385,Pablo Araujo Castro,1036412,12,23
593886,593886,Jorge Sánchez Rodríguez,1042812,12,24
613687,613687,Albin Spetz,1038661,12,25
377915,377915,Alessio Centonze,1039766,12,26
568152,568152,Jordy Spetgens,1039917,12,27
448487,448487,Antoine Morelle2,1044204,12,28
731799,731799,Alxander Spetz2,916034,14,1
722908,722908,Jake Franjic,1040519,12,29
667169,667169,Mark M Smith,-1,13,15
667770,667770,Pedro Daniel Paquete,1041287,12,30
423482,423482,Daniel Sivi-Szabo,915913,14,2
569768,569768,M Taqi,1043548,12,31
604949,604949,Dean Woods2,916112,14,3
572987,572987,Martial Shelby Hubert,915018,14,4
528552,528552,Niclas Geßner,929241,14,5
315202,315202,Marc Gomes,-1,13,16
210500,210500,Kevin Sommer,1047351,12,32
201820,201820,Matt Loveridge,921742,14,6
395307,395307,Ramez Azzam,918542,14,7
505948,505948,Dimitris Vourlegas,921334,14,8
116044,116044,Jamie Welch,933946,14,9
247988,247988,Gabriel Roos,1035854,14,10
562582,562582,Harrison Lillas,930771,14,11
540753,540753,Kevin Birrell,928921,14,12
668603,668603,Shane Clancy,930192,14,13
137413,137413,Patrik Holzmann,1026411,13,17
603200,603200,Shiva Nath,946315,13,18
402197,402197,Hugh Hickling,1067466,14,14
443110,443110,Michael Neumeier II,1029191,13,19
602559,602559,Yurica Kasdorp,1032994,13,20
279166,279166,Lukas Prada,1032966,13,21
328458,328458,Jelle Wolters,1033331,13,22
731799,731799,Alxander Spetz2,917264,15,1
423482,423482,Daniel Sivi-Szabo,930037,15,2
593886,593886,Jorge Sánchez Rodríguez,1042727,13,23
613687,613687,Albin Spetz,1050884,13,24
604949,604949,Dean Woods2,925189,15,3
572987,572987,Martial Shelby Hubert,923086,15,4
568152,568152,Jordy Spetgens,1045715,13,25
448487,448487,Antoine Morelle2,1041373,13,26
722908,722908,Jake Franjic,1044331,13,27
569768,569768,M Taqi,1049155,13,28
528552,528552,Niclas Geßner,921964,15,5
201820,201820,Matt Loveridge,919424,15,6
193385,193385,Pablo Araujo Castro,1304060,13,29
210500,210500,Kevin Sommer,1044550,13,30
505948,505948,Dimitris Vourlegas,921069,15,7
395307,395307,Ramez Azzam,1034141,15,8
116044,116044,Jamie Welch,925189,15,9
377915,377915,Alessio Centonze,1337085,13,31
540753,540753,Kevin Birrell,931962,15,10
562582,562582,Harrison Lillas,942333,15,11
667770,667770,Pedro Daniel Paquete,1354496,13,32
668603,668603,Shane Clancy,929190,15,12
247988,247988,Gabriel Roos,1209896,15,13
603200,603200,Shiva Nath,945454,14,15
137413,137413,Patrik Holzmann,1025997,14,16
443110,443110,Michael Neumeier II,1028118,14,17
731799,731799,Alxander Spetz2,915461,16,1
602559,602559,Yurica Kasdorp,1032324,14,18
423482,423482,Daniel Sivi-Szabo,918606,16,2
279166,279166,Lukas Prada,1035083,14,19
328458,328458,Jelle Wolters,1034671,14,20
604949,604949,Dean Woods2,918608,16,3
572987,572987,Martial Shelby Hubert,916420,16,4
667169,667169,Mark M Smith,-1,14,21
613687,613687,Albin Spetz,1041489,14,22
528552,528552,Niclas Geßner,925100,16,5
568152,568152,Jordy Spetgens,1046846,14,23
448487,448487,Antoine Morelle2,1044691,14,24
201820,201820,Matt Loveridge,933092,16,6
722908,722908,Jake Franjic,1051838,14,25
569768,569768,M Taqi,1046242,14,26
505948,505948,Dimitris Vourlegas,925104,16,7
116044,116044,Jamie Welch,954731,16,8
540753,540753,Kevin Birrell,931854,16,9
562582,562582,Harrison Lillas,935964,16,10
210500,210500,Kevin Sommer,1045156,14,27
193385,193385,Pablo Araujo Castro,1143985,14,28
668603,668603,Shane Clancy,927001,16,11
593886,593886,Jorge Sánchez Rodríguez,1362415,14,29
377915,377915,Alessio Centonze,1140366,14,30
247988,247988,Gabriel Roos,928557,16,12
667770,667770,Pedro Daniel Paquete,1144583,14,31
395307,395307,Ramez Azzam,1318059,16,13
603200,603200,Shiva Nath,937524,15,14
731799,731799,Alxander Spetz2,919732,17,1
423482,423482,Daniel Sivi-Szabo,917642,17,2
137413,137413,Patrik Holzmann,1028572,15,15
604949,604949,Dean Woods2,923300,17,3
572987,572987,Martial Shelby Hubert,922815,17,4
667169,667169,Mark M Smith,924831,15,16
328458,328458,Jelle Wolters,1028106,15,17
443110,443110,Michael Neumeier II,1135061,15,18
528552,528552,Niclas Geßner,923952,17,5
201820,201820,Matt Loveridge,926096,17,6
602559,602559,Yurica Kasdorp,1148836,15,19
279166,279166,Lukas Prada,1153215,15,20
116044,116044,Jamie Welch,931805,17,7
540753,540753,Kevin Birrell,929444,17,8
562582,562582,Harrison Lillas,929389,17,9
668603,668603,Shane Clancy,927214,17,10
505948,505948,Dimitris Vourlegas,1054135,17,11
210500,210500,Kevin Sommer,1039560,15,21
193385,193385,Pablo Araujo Castro,1034787,15,22
613687,613687,Albin Spetz,1350108,15,23
568152,568152,Jordy Spetgens,1339045,15,24
448487,448487,Antoine Morelle2,1336045,15,25
247988,247988,Gabriel Roos,923448,17,12
377915,377915,Alessio Centonze,1039135,15,26
569768,569768,M Taqi,1342500,15,27
593886,593886,Jorge Sánchez Rodríguez,1139780,15,28
395307,395307,Ramez Azzam,924949,17,13
667770,667770,Pedro Daniel Paquete,1044400,15,29
722908,722908,Jake Franjic,1466971,15,30
603200,603200,Shiva Nath,939127,16,14
731799,731799,Alxander Spetz2,908581,18,1
423482,423482,Daniel Sivi-Szabo,911403,18,2
604949,604949,Dean Woods2,914943,18,3
572987,572987,Martial Shelby Hubert,916612,18,4
667169,667169,Mark M Smith,925785,16,15
528552,528552,Niclas Geßner,927903,18,5
201820,201820,Matt Loveridge,921203,18,6
137413,137413,Patrik Holzmann,1136882,16,16
328458,328458,Jelle Wolters,1141808,16,17
116044,116044,Jamie Welch,930988,18,7
540753,540753,Kevin Birrell,927957,18,8
562582,562582,Harrison Lillas,945306,18,9
668603,668603,Shane Clancy,930710,18,10
443110,443110,Michael Neumeier II,1300305,16,18
602559,602559,Yurica Kasdorp,1315453,16,19
247988,247988,Gabriel Roos,932484,18,11
279166,279166,Lukas Prada,1315503,16,20
193385,193385,Pablo Araujo Castro,1033508,16,21
395307,395307,Ramez Azzam,943499,18,12
377915,377915,Alessio Centonze,1039605,16,22
593886,593886,Jorge Sánchez Rodríguez,1040390,16,23
613687,613687,Albin Spetz,1140240,16,24
568152,568152,Jordy Spetgens,1139728,16,25
448487,448487,Antoine Morelle2,1140666,16,26
603200,603200,Shiva Nath,968960,17,14
667770,667770,Pedro Daniel Paquete,1051027,16,27
569768,569768,M Taqi,1142101,16,28
505948,505948,Dimitris Vourlegas,-1,18,13
731799,731799,Alxander Spetz2,1028740,19,1
210500,210500,Kevin Sommer,1347974,16,29
722908,722908,Jake Franjic,1150784,16,30
667169,667169,Mark M Smith,920050,17,15
423482,423482,Daniel Sivi-Szabo,1037202,19,2
604949,604949,Dean Woods2,1036963,19,3
572987,572987,Martial Shelby Hubert,1041197,19,4
528552,528552,Niclas Geßner,1044870,19,5
201820,201820,Matt Loveridge,1040925,19,6
540753,540753,Kevin Birrell,925788,19,7
116044,116044,Jamie Welch,-1,19,8
562582,562582,Harrison Lillas,1056327,19,9
668603,668603,Shane Clancy,1046894,19,10
137413,137413,Patrik Holzmann,1294466,17,16
443110,443110,Michael Neumeier II,1030197,17,17
247988,247988,Gabriel Roos,923581,19,11
