Group ID,Customer ID,Display Name,Laptime,Lap Number,Lap Position
472134,472134,Kyle R Smith,951630,4,5
584418,584418,Adam Cox6,951379,4,6
558175,558175,Tiago Dos Santos,955846,4,7
344701,344701,Orlando Telheiro,951331,4,8
303061,303061,Tommi Kallio-Kujala,951944,4,9
565823,565823,Luis Ernesto Jimenez,936063,4,10
505035,505035,Nikola Simunovic,-1,4,11
519429,519429,Andrew Vasquez,942584,4,12
56457,56457,Jose Rafael Dieguez Molero,948787,4,13
624852,624852,Grantas Kareckas,935379,4,14
402486,402486,Roman Szelinger,939025,4,15
302083,302083,Roberto De La Fuente,939340,4,16
381086,381086,Paulo Alexandre Lopes,940764,4,17
297879,297879,Daan van der Ven,-1,3,32
701196,701196,Marijn Kremers2,1038313,4,18
186864,186864,Florian Kappel,1037804,4,19
54657,54657,Alex Millward,1034857,4,20
362693,362693,Vicente Fernández Martín,1032405,4,21
186604,186604,Marcin Gadzinski,1035401,4,22
390453,390453,João Fialho,1037968,4,23
342641,342641,Marcos Alarcón,1033429,4,24
45038,45038,Pedro Henrique,1041666,4,25
349449,349449,Albin Karlsson,1042565,4,26
25253,25253,Wim Stockmans,1045894,4,27
544729,544729,Erdin Caliskan,1046298,4,28
706663,706663,Flint Schniggenberg2,1074125,4,29
287177,287177,Martin Kamii Nowopolski,-1,4,30
592411,592411,Marc Rozendaal,938294,5,1
384540,384540,Mateusz Kulik,939018,5,2
129450,129450,Marton Teilgård,935147,5,3
197497,197497,Nick Olsen,933996,5,4
584418,584418,Adam Cox6,944181,5,5
303061,303061,Tommi Kallio-Kujala,959386,5,6
565823,565823,Luis Ernesto Jimenez,956277,5,7
505035,505035,Nikola Simunovic,948393,5,8
56457,56457,Jose Rafael Dieguez Molero,952365,5,9
344701,344701,Orlando Telheiro,983761,5,10
624852,624852,Grantas Kareckas,936988,5,11
558175,558175,Tiago Dos Santos,1001949,5,12
519429,519429,Andrew Vasquez,-1,5,13
402486,402486,Roman Szelinger,941890,5,14
302083,302083,Roberto De La Fuente,940796,5,15
381086,381086,Paulo Alexandre Lopes,939629,5,16
472134,472134,Kyle R Smith,1096914,5,17
521796,521796,Nick De Kuijer,1639829,4,31
498058,498058,Alberto Moreno S,2880039,3,33
701196,701196,Marijn Kremers2,1039184,5,18
186864,186864,Florian Kappel,1039462,5,19
54657,54657,Alex Millward,1038863,5,20
362693,362693,Vicente Fernández Martín,1040289,5,21
186604,186604,Marcin Gadzinski,1039543,5,22
390453,390453,João Fialho,1038344,5,23
342641,342641,Marcos Alarcón,1037711,5,24
45038,45038,Pedro Henrique,1042790,5,25
349449,349449,Albin Karlsson,1043655,5,26
25253,25253,Wim Stockmans,1041481,5,27
544729,544729,Erdin Caliskan,1034834,5,28
287177,287177,Martin Kamii Nowopolski,-1,5,29
592411,592411,Marc Rozendaal,935527,6,1
384540,384540,Mateusz Kulik,936054,6,2
129450,129450,Marton Teilgård,933926,6,3
197497,197497,Nick Olsen,948723,6,4
584418,584418,Adam Cox6,948170,6,5
505035,505035,Nikola Simunovic,959998,6,6
56457,56457,Jose Rafael Dieguez Molero,949350,6,7
624852,624852,Grantas Kareckas,945031,6,8
344701,344701,Orlando Telheiro,946571,6,9
558175,558175,Tiago Dos Santos,961327,6,10
402486,402486,Roman Szelinger,957553,6,11
519429,519429,Andrew Vasquez,-1,6,12
302083,302083,Roberto De La Fuente,945357,6,13
381086,381086,Paulo Alexandre Lopes,941086,6,14
303061,303061,Tommi Kallio-Kujala,1036783,6,15
472134,472134,Kyle R Smith,942824,6,16
565823,565823,Luis Ernesto Jimenez,1073538,6,17
485045,485045,Greg Profeta,-1,3,34
521796,521796,Nick De Kuijer,1178975,5,30
498058,498058,Alberto Moreno S,1210493,4,32
701196,701196,Marijn Kremers2,1039241,6,18
54657,54657,Alex Millward,1037821,6,19
186864,186864,Florian Kappel,1039056,6,20
362693,362693,Vicente Fernández Martín,1037723,6,21
186604,186604,Marcin Gadzinski,1038207,6,22
287177,287177,Martin Kamii Nowopolski,942438,6,23
342641,342641,Marcos Alarcón,1036743,6,24
390453,390453,João Fialho,1052241,6,25
349449,349449,Albin Karlsson,1046125,6,26
25253,25253,Wim Stockmans,1049125,6,27
544729,544729,Erdin Caliskan,1055438,6,28
592411,592411,Marc Rozendaal,940999,7,1
384540,384540,Mateusz Kulik,941451,7,2
129450,129450,Marton Teilgård,940953,7,3
197497,197497,Nick Olsen,952582,7,4
584418,584418,Adam Cox6,943200,7,5
505035,505035,Nikola Simunovic,938966,7,6
56457,56457,Jose Rafael Dieguez Molero,945038,7,7
344701,344701,Orlando Telheiro,945022,7,8
624852,624852,Grantas Kareckas,-1,7,9
402486,402486,Roman Szelinger,938197,7,10
558175,558175,Tiago Dos Santos,954082,7,11
302083,302083,Roberto De La Fuente,950152,7,12
381086,381086,Paulo Alexandre Lopes,942589,7,13
472134,472134,Kyle R Smith,947939,7,14
303061,303061,Tommi Kallio-Kujala,996361,7,15
565823,565823,Luis Ernesto Jimenez,964158,7,16
521796,521796,Nick De Kuijer,1045274,6,29
485045,485045,Greg Profeta,1195366,4,33
287177,287177,Martin Kamii Nowopolski,950877,7,17
498058,498058,Alberto Moreno S,1083377,5,31
701196,701196,Marijn Kremers2,1043749,7,18
186864,186864,Florian Kappel,1044080,7,19
362693,362693,Vicente Fernández Martín,1049875,7,20
186604,186604,Marcin Gadzinski,1044325,7,21
342641,342641,Marcos Alarcón,1039725,7,22
54657,54657,Alex Millward,1080180,7,23
390453,390453,João Fialho,1036311,7,24
349449,349449,Albin Karlsson,1045443,7,25
25253,25253,Wim Stockmans,1042107,7,26
544729,544729,Erdin Caliskan,1035709,7,27
592411,592411,Marc Rozendaal,938286,8,1
392203,392203,Nacho Salas,-1,3,35
384540,384540,Mateusz Kulik,939466,8,2
129450,129450,Marton Teilgård,936276,8,3
197497,197497,Nick Olsen,939855,8,4
584418,584418,Adam Cox6,948079,8,5
505035,505035,Nikola Simunovic,-1,8,6
56457,56457,Jose Rafael Dieguez Molero,946673,8,7
45038,45038,Pedro Henrique,2250450,6,30
624852,624852,Grantas Kareckas,943678,8,8
344701,344701,Orlando Telheiro,957512,8,9
402486,402486,Roman Szelinger,938230,8,10
302083,302083,Roberto De La Fuente,945699,8,11
381086,381086,Paulo Alexandre Lopes,942694,8,12
558175,558175,Tiago Dos Santos,956577,8,13
472134,472134,Kyle R Smith,942546,8,14
565823,565823,Luis Ernesto Jimenez,959315,8,15
303061,303061,Tommi Kallio-Kujala,998539,8,16
287177,287177,Martin Kamii Nowopolski,938831,8,17
521796,521796,Nick De Kuijer,1048678,7,28
384540,384540,Mateusz Kulik,946710,9,1
186864,186864,Florian Kappel,1042409,8,18
701196,701196,Marijn Kremers2,1044221,8,19
592411,592411,Marc Rozendaal,952162,9,2
362693,362693,Vicente Fernández Martín,1035129,8,20
186604,186604,Marcin Gadzinski,1041379,8,21
129450,129450,Marton Teilgård,944609,9,3
342641,342641,Marcos Alarcón,1037630,8,22
54657,54657,Alex Millward,1048981,8,23
390453,390453,João Fialho,1047734,8,24
197497,197497,Nick Olsen,953363,9,4
498058,498058,Alberto Moreno S,1115209,6,31
349449,349449,Albin Karlsson,1049063,8,25
25253,25253,Wim Stockmans,1051729,8,26
544729,544729,Erdin Caliskan,1053950,8,27
584418,584418,Adam Cox6,947894,9,5
505035,505035,Nikola Simunovic,-1,9,6
624852,624852,Grantas Kareckas,939850,9,7
56457,56457,Jose Rafael Dieguez Molero,949701,9,8
344701,344701,Orlando Telheiro,949052,9,9
402486,402486,Roman Szelinger,942613,9,10
381086,381086,Paulo Alexandre Lopes,943207,9,11
558175,558175,Tiago Dos Santos,945642,9,12
302083,302083,Roberto De La Fuente,-1,9,13
472134,472134,Kyle R Smith,947502,9,14
565823,565823,Luis Ernesto Jimenez,963440,9,15
303061,303061,Tommi Kallio-Kujala,989054,9,16
45038,45038,Pedro Henrique,1195512,7,29
287177,287177,Martin Kamii Nowopolski,937524,9,17
521796,521796,Nick De Kuijer,1046895,8,28
384540,384540,Mateusz Kulik,945306,10,1
592411,592411,Marc Rozendaal,945145,10,2
129450,129450,Marton Teilgård,957728,10,3
297879,297879,Daan van der Ven,-1,4,34
197497,197497,Nick Olsen,953264,10,4
186864,186864,Florian Kappel,1041166,9,18
701196,701196,Marijn Kremers2,1041192,9,19
362693,362693,Vicente Fernández Martín,1041873,9,20
342641,342641,Marcos Alarcón,1034685,9,21
186604,186604,Marcin Gadzinski,1048106,9,22
584418,584418,Adam Cox6,966753,10,5
505035,505035,Nikola Simunovic,946961,10,6
624852,624852,Grantas Kareckas,942080,10,7
56457,56457,Jose Rafael Dieguez Molero,944135,10,8
54657,54657,Alex Millward,1043815,9,23
390453,390453,João Fialho,1044600,9,24
402486,402486,Roman Szelinger,964241,10,9
349449,349449,Albin Karlsson,1044363,9,25
381086,381086,Paulo Alexandre Lopes,939612,10,10
544729,544729,Erdin Caliskan,1053361,9,26
558175,558175,Tiago Dos Santos,950481,10,11
25253,25253,Wim Stockmans,1058428,9,27
302083,302083,Roberto De La Fuente,-1,10,12
472134,472134,Kyle R Smith,947224,10,13
498058,498058,Alberto Moreno S,1143634,7,30
565823,565823,Luis Ernesto Jimenez,959420,10,14
344701,344701,Orlando Telheiro,1172290,10,15
303061,303061,Tommi Kallio-Kujala,1056458,10,16
45038,45038,Pedro Henrique,1068482,8,29
287177,287177,Martin Kamii Nowopolski,940214,10,17
54657,54657,Alex Millward,-1,10,18
384540,384540,Mateusz Kulik,941184,11,1
592411,592411,Marc Rozendaal,941167,11,2
129450,129450,Marton Teilgård,936162,11,3
197497,197497,Nick Olsen,940294,11,4
521796,521796,Nick De Kuijer,1049182,9,28
505035,505035,Nikola Simunovic,956770,11,5
584418,584418,Adam Cox6,967263,11,6
624852,624852,Grantas Kareckas,959070,11,7
56457,56457,Jose Rafael Dieguez Molero,981415,11,8
402486,402486,Roman Szelinger,945374,11,9
381086,381086,Paulo Alexandre Lopes,941975,11,10
186864,186864,Florian Kappel,1045042,10,19
701196,701196,Marijn Kremers2,1048029,10,20
362693,362693,Vicente Fernández Martín,1044779,10,21
342641,342641,Marcos Alarcón,1038514,10,22
558175,558175,Tiago Dos Santos,953925,11,11
302083,302083,Roberto De La Fuente,960642,11,12
186604,186604,Marcin Gadzinski,1052298,10,23
472134,472134,Kyle R Smith,951666,11,13
349449,349449,Albin Karlsson,1050315,10,24
544729,544729,Erdin Caliskan,1047305,10,25
390453,390453,João Fialho,1104668,10,26
25253,25253,Wim Stockmans,1051527,10,27
565823,565823,Luis Ernesto Jimenez,1035261,11,14
498058,498058,Alberto Moreno S,1087388,8,30
45038,45038,Pedro Henrique,1067769,9,29
287177,287177,Martin Kamii Nowopolski,939802,11,15
344701,344701,Orlando Telheiro,1334452,11,16
384540,384540,Mateusz Kulik,945292,12,1
592411,592411,Marc Rozendaal,943980,12,2
129450,129450,Marton Teilgård,935793,12,3
197497,197497,Nick Olsen,939706,12,4
505035,505035,Nikola Simunovic,947418,12,5
624852,624852,Grantas Kareckas,944601,12,6
584418,584418,Adam Cox6,947629,12,7
521796,521796,Nick De Kuijer,1045057,10,28
56457,56457,Jose Rafael Dieguez Molero,944414,12,8
402486,402486,Roman Szelinger,944210,12,9
381086,381086,Paulo Alexandre Lopes,942579,12,10
303061,303061,Tommi Kallio-Kujala,1618886,11,17
558175,558175,Tiago Dos Santos,962881,12,11
302083,302083,Roberto De La Fuente,976331,12,12
472134,472134,Kyle R Smith,943633,12,13
186864,186864,Florian Kappel,1042207,11,18
701196,701196,Marijn Kremers2,1040277,11,19
362693,362693,Vicente Fernández Martín,1045210,11,20
342641,342641,Marcos Alarcón,1040389,11,21
186604,186604,Marcin Gadzinski,1042818,11,22
349449,349449,Albin Karlsson,1041004,11,23
544729,544729,Erdin Caliskan,1042179,11,24
390453,390453,João Fialho,1042417,11,25
25253,25253,Wim Stockmans,1040182,11,26
498058,498058,Alberto Moreno S,1081055,9,30
287177,287177,Martin Kamii Nowopolski,937126,12,14
45038,45038,Pedro Henrique,1066351,10,29
344701,344701,Orlando Telheiro,945323,12,15
384540,384540,Mateusz Kulik,938437,13,1
592411,592411,Marc Rozendaal,938943,13,2
129450,129450,Marton Teilgård,932908,13,3
197497,197497,Nick Olsen,938505,13,4
624852,624852,Grantas Kareckas,935919,13,5
584418,584418,Adam Cox6,946740,13,6
505035,505035,Nikola Simunovic,-1,13,7
706663,706663,Flint Schniggenberg2,7930650,5,32
56457,56457,Jose Rafael Dieguez Molero,944681,13,8
402486,402486,Roman Szelinger,943950,13,9
381086,381086,Paulo Alexandre Lopes,944552,13,10
303061,303061,Tommi Kallio-Kujala,937206,12,16
558175,558175,Tiago Dos Santos,951939,13,11
302083,302083,Roberto De La Fuente,952824,13,12
472134,472134,Kyle R Smith,948749,13,13
521796,521796,Nick De Kuijer,1057369,11,27
186864,186864,Florian Kappel,1038650,12,17
701196,701196,Marijn Kremers2,1038313,12,18
362693,362693,Vicente Fernández Martín,1034161,12,19
342641,342641,Marcos Alarcón,1034516,12,20
186604,186604,Marcin Gadzinski,1039950,12,21
54657,54657,Alex Millward,2366556,11,28
349449,349449,Albin Karlsson,1042938,12,22
390453,390453,João Fialho,1044708,12,23
544729,544729,Erdin Caliskan,1046767,12,24
25253,25253,Wim Stockmans,1045160,12,25
565823,565823,Luis Ernesto Jimenez,2173474,12,26
498058,498058,Alberto Moreno S,1084674,10,30
287177,287177,Martin Kamii Nowopolski,939476,13,14
344701,344701,Orlando Telheiro,952104,13,15
45038,45038,Pedro Henrique,1070984,11,29
384540,384540,Mateusz Kulik,940850,14,1
592411,592411,Marc Rozendaal,942176,14,2
129450,129450,Marton Teilgård,933654,14,3
197497,197497,Nick Olsen,935801,14,4
584418,584418,Adam Cox6,943745,14,5
505035,505035,Nikola Simunovic,-1,14,6
56457,56457,Jose Rafael Dieguez Molero,943695,14,7
381086,381086,Paulo Alexandre Lopes,942652,14,8
402486,402486,Roman Szelinger,946264,14,9
303061,303061,Tommi Kallio-Kujala,939161,13,16
624852,624852,Grantas Kareckas,1044913,14,10
558175,558175,Tiago Dos Santos,948203,14,11
472134,472134,Kyle R Smith,942794,14,12
302083,302083,Roberto De La Fuente,944875,14,13
521796,521796,Nick De Kuijer,1046643,12,27
706663,706663,Flint Schniggenberg2,1173095,6,32
186864,186864,Florian Kappel,1038816,13,17
701196,701196,Marijn Kremers2,1038120,13,18
362693,362693,Vicente Fernández Martín,1037772,13,19
342641,342641,Marcos Alarcón,1039555,13,20
186604,186604,Marcin Gadzinski,1043162,13,21
54657,54657,Alex Millward,1049997,12,28
349449,349449,Albin Karlsson,1042231,13,22
544729,544729,Erdin Caliskan,1041017,13,23
390453,390453,João Fialho,1042517,13,24
25253,25253,Wim Stockmans,1062548,13,25
565823,565823,Luis Ernesto Jimenez,941501,13,26
287177,287177,Martin Kamii Nowopolski,940173,14,14
344701,344701,Orlando Telheiro,949533,14,15
498058,498058,Alberto Moreno S,1079795,11,30
129450,129450,Marton Teilgård,939012,15,1
592411,592411,Marc Rozendaal,939881,15,2
384540,384540,Mateusz Kulik,949626,15,3
197497,197497,Nick Olsen,939058,15,4
45038,45038,Pedro Henrique,1067828,12,29
584418,584418,Adam Cox6,946987,15,5
505035,505035,Nikola Simunovic,943084,15,6
56457,56457,Jose Rafael Dieguez Molero,939022,15,7
381086,381086,Paulo Alexandre Lopes,938389,15,8
402486,402486,Roman Szelinger,948042,15,9
303061,303061,Tommi Kallio-Kujala,942676,14,16
624852,624852,Grantas Kareckas,933267,15,10
558175,558175,Tiago Dos Santos,948490,15,11
302083,302083,Roberto De La Fuente,953121,15,12
472134,472134,Kyle R Smith,1026859,15,13
521796,521796,Nick De Kuijer,1044268,13,27
706663,706663,Flint Schniggenberg2,1040113,7,31
186864,186864,Florian Kappel,1037483,14,17
342641,342641,Marcos Alarcón,1038739,14,18
186604,186604,Marcin Gadzinski,1041914,14,19
701196,701196,Marijn Kremers2,1095826,14,20
54657,54657,Alex Millward,1048650,13,28
349449,349449,Albin Karlsson,1040957,14,21
565823,565823,Luis Ernesto Jimenez,943384,14,22
544729,544729,Erdin Caliskan,1043624,14,23
390453,390453,João Fialho,1043619,14,24
25253,25253,Wim Stockmans,1045023,14,25
287177,287177,Martin Kamii Nowopolski,933893,15,14
344701,344701,Orlando Telheiro,944296,15,15
362693,362693,Vicente Fernández Martín,1282173,14,26
592411,592411,Marc Rozendaal,938423,16,1
384540,384540,Mateusz Kulik,943970,16,2
129450,129450,Marton Teilgård,-1,16,3
498058,498058,Alberto Moreno S,1071395,12,30
197497,197497,Nick Olsen,938090,16,4
381086,381086,Paulo Alexandre Lopes,949161,16,5
505035,505035,Nikola Simunovic,-1,16,6
56457,56457,Jose Rafael Dieguez Molero,954953,16,7
402486,402486,Roman Szelinger,944732,16,8
45038,45038,Pedro Henrique,1067627,13,29
303061,303061,Tommi Kallio-Kujala,950393,15,16
624852,624852,Grantas Kareckas,935068,16,9
558175,558175,Tiago Dos Santos,960530,16,10
302083,302083,Roberto De La Fuente,948272,16,11
584418,584418,Adam Cox6,1221824,16,12
521796,521796,Nick De Kuijer,1042582,14,27
706663,706663,Flint Schniggenberg2,1042947,8,31
342641,342641,Marcos Alarcón,1040498,15,17
565823,565823,Luis Ernesto Jimenez,947511,15,18
472134,472134,Kyle R Smith,1293855,16,13
287177,287177,Martin Kamii Nowopolski,938335,16,14
186864,186864,Florian Kappel,1114800,15,19
186604,186604,Marcin Gadzinski,1101085,15,20
54657,54657,Alex Millward,1052019,14,28
344701,344701,Orlando Telheiro,945823,16,15
544729,544729,Erdin Caliskan,1046979,15,21
390453,390453,João Fialho,1047044,15,22
592411,592411,Marc Rozendaal,942273,17,1
129450,129450,Marton Teilgård,-1,17,2
384540,384540,Mateusz Kulik,943069,17,3
197497,197497,Nick Olsen,939207,17,4
701196,701196,Marijn Kremers2,1326763,15,23
349449,349449,Albin Karlsson,1303090,15,24
362693,362693,Vicente Fernández Martín,1173099,15,25
25253,25253,Wim Stockmans,1297239,15,26
381086,381086,Paulo Alexandre Lopes,943789,17,5
56457,56457,Jose Rafael Dieguez Molero,944176,17,6
402486,402486,Roman Szelinger,945829,17,7
624852,624852,Grantas Kareckas,942214,17,8
303061,303061,Tommi Kallio-Kujala,985784,16,16
505035,505035,Nikola Simunovic,-1,17,9
558175,558175,Tiago Dos Santos,951934,17,10
302083,302083,Roberto De La Fuente,954790,17,11
45038,45038,Pedro Henrique,1071427,14,29
521796,521796,Nick De Kuijer,1047208,15,27
706663,706663,Flint Schniggenberg2,1047578,9,31
472134,472134,Kyle R Smith,951127,17,12
565823,565823,Luis Ernesto Jimenez,956021,16,17
297879,297879,Daan van der Ven,-1,5,33
287177,287177,Martin Kamii Nowopolski,942138,17,13
344701,344701,Orlando Telheiro,948093,17,14
54657,54657,Alex Millward,1050167,15,28
592411,592411,Marc Rozendaal,941443,18,1
384540,384540,Mateusz Kulik,940427,18,2
129450,129450,Marton Teilgård,940849,18,3
342641,342641,Marcos Alarcón,1294588,16,18
197497,197497,Nick Olsen,1008244,18,4
390453,390453,João Fialho,1269296,16,19
381086,381086,Paulo Alexandre Lopes,954161,18,5
402486,402486,Roman Szelinger,948602,18,6
186864,186864,Florian Kappel,1348147,16,20
584418,584418,Adam Cox6,1665577,17,15
362693,362693,Vicente Fernández Martín,1046067,16,21
624852,624852,Grantas Kareckas,943456,18,7
186604,186604,Marcin Gadzinski,1338111,16,22
701196,701196,Marijn Kremers2,1089554,16,23
544729,544729,Erdin Caliskan,1318911,16,24
303061,303061,Tommi Kallio-Kujala,949368,17,16
56457,56457,Jose Rafael Dieguez Molero,1027702,18,8
302083,302083,Roberto De La Fuente,965453,18,9
349449,349449,Albin Karlsson,1174570,16,25
505035,505035,Nikola Simunovic,1080561,18,10
45038,45038,Pedro Henrique,1063955,15,29
472134,472134,Kyle R Smith,948226,18,11
565823,565823,Luis Ernesto Jimenez,949327,17,17
287177,287177,Martin Kamii Nowopolski,936942,18,12
344701,344701,Orlando Telheiro,943189,18,13
521796,521796,Nick De Kuijer,1054583,16,26
706663,706663,Flint Schniggenberg2,1053885,10,31
384540,384540,Mateusz Kulik,-1,19,1
592411,592411,Marc Rozendaal,-1,19,2
54657,54657,Alex Millward,1047626,16,27
129450,129450,Marton Teilgård,996084,19,3
297879,297879,Daan van der Ven,1246062,6,33
402486,402486,Roman Szelinger,940947,19,4
584418,584418,Adam Cox6,947982,18,14
381086,381086,Paulo Alexandre Lopes,1008477,19,5
558175,558175,Tiago Dos Santos,-1,18,15
303061,303061,Tommi Kallio-Kujala,969982,18,16
624852,624852,Grantas Kareckas,1018228,19,6
186864,186864,Florian Kappel,1041135,17,18
701196,701196,Marijn Kremers2,1039076,17,19
186604,186604,Marcin Gadzinski,1043255,17,20
56457,56457,Jose Rafael Dieguez Molero,1028530,19,7
342641,342641,Marcos Alarcón,1211918,17,21
